"OSHA_id","Payment_Date","Departament_id","OSHA_Type_id","numIncidentsLeadingToLostDays","numIncidentsLeadingToRestrictedDays"
1796,"20160326",36,33,1,1
1797,"20160326",36,17,0,1
1798,"20160326",36,17,0,0
1799,"20160326",36,8,0,0
1800,"20160326",36,8,0,1
1801,"20160326",36,9,0,1
1802,"20160326",36,9,0,0
1803,"20160326",36,36,0,1
1804,"20160326",36,36,1,1
1805,"20160326",36,36,0,0
1806,"20160312",36,27,1,1
1807,"20160312",36,18,0,0
1808,"20160312",36,19,0,0
1809,"20160312",36,5,1,1
1810,"20160312",36,56,1,1
1811,"20160312",36,40,0,0
1812,"20160312",36,11,1,1
1813,"20160312",36,41,1,1
1814,"20160312",36,17,0,1
1815,"20160312",36,17,1,1
1816,"20160312",36,8,0,1
1817,"20160312",36,9,0,1
1818,"20160312",36,36,0,0
1819,"20160312",36,36,0,1
1820,"20160312",36,36,1,1
1821,"20160312",36,10,1,1
1822,"20160312",36,37,0,1
1823,"20160227",36,1,1,1
1824,"20160227",36,2,1,1
1825,"20160227",36,18,0,0
1826,"20160227",36,19,0,0
1827,"20160227",36,5,1,1
1828,"20160227",36,5,0,1
1829,"20160227",36,42,0,1
1830,"20160227",36,32,1,1
1831,"20160227",36,33,1,1
1832,"20160227",36,26,1,1
1833,"20160227",36,46,0,0
1834,"20160227",36,8,0,1
1835,"20160227",36,8,1,1
1836,"20160227",36,9,0,1
1837,"20160227",36,9,1,1
1838,"20160227",36,36,1,1
1839,"20160227",36,36,0,1
1840,"20160213",36,1,0,0
1841,"20160213",36,2,0,0
1842,"20160213",36,18,0,0
1843,"20160213",36,19,0,0
1844,"20160213",36,20,1,1
1845,"20160213",36,5,1,1
1846,"20160213",36,5,0,1
1847,"20160213",36,38,0,1
1848,"20160213",36,39,0,1
1849,"20160213",36,6,0,0
1850,"20160213",36,7,0,0
1851,"20160213",36,15,0,0
1852,"20160213",36,16,0,0
1853,"20160213",36,8,1,1
1854,"20160213",36,8,0,1
1855,"20160213",36,9,1,1
1856,"20160213",36,9,0,1
1857,"20160213",36,36,0,1
1858,"20160213",36,36,1,1
1859,"20160213",36,36,0,0
1860,"20160213",36,10,0,0
1861,"20160130",36,27,0,0
1862,"20160130",36,18,0,0
1863,"20160130",36,19,0,0
1864,"20160130",36,3,1,1
1865,"20160130",36,4,1,1
1866,"20160130",36,5,1,1
1867,"20160130",36,6,1,1
1868,"20160130",36,7,1,1
1869,"20160130",36,34,1,1
1870,"20160130",36,17,0,0
1871,"20160130",36,24,1,1
1872,"20160130",36,25,1,1
1873,"20160130",36,8,1,1
1874,"20160130",36,8,0,1
1875,"20160130",36,8,0,0
1876,"20160130",36,9,0,1
1877,"20160130",36,9,0,0
1878,"20160130",36,9,1,1
1879,"20160130",36,36,1,1
1880,"20160130",36,36,0,1
1881,"20160130",36,10,1,1
1882,"20160116",36,5,1,1
1883,"20160116",36,5,0,1
1884,"20160116",36,38,0,1
1885,"20160116",36,38,1,1
1886,"20160116",36,39,0,1
1887,"20160116",36,39,1,1
1888,"20160116",36,28,1,1
1889,"20160116",36,11,1,1
1890,"20160116",36,17,0,0
1891,"20160116",36,17,1,1
1892,"20160116",36,26,0,0
1893,"20160116",36,8,0,0
1894,"20160116",36,8,1,1
1895,"20160116",36,8,0,1
1896,"20160116",36,9,0,0
1897,"20160116",36,9,0,1
1898,"20160116",36,9,1,1
1899,"20160116",36,36,0,1
1900,"20160116",36,36,0,0
1901,"20160116",36,36,1,1
1902,"20160102",36,18,0,0
1903,"20160102",36,19,0,0
1904,"20160102",36,20,1,1
1905,"20160102",36,5,0,1
1906,"20160102",36,5,1,1
1907,"20160102",36,41,1,1
1908,"20160102",36,15,0,0
1909,"20160102",36,16,0,0
1910,"20160102",36,26,0,0
1911,"20160102",36,36,1,1
1912,"20160102",36,36,0,0
1913,"20160102",36,36,0,1
1914,"20151219",36,5,1,1
1915,"20151219",36,11,0,0
1916,"20151219",36,11,1,1
1917,"20151219",36,41,1,1
1918,"20151219",36,17,0,0
1919,"20151219",36,17,1,1
1920,"20151219",36,17,0,1
1921,"20151219",36,46,0,1
1922,"20151219",36,8,1,1
1923,"20151219",36,9,1,1
1924,"20151219",36,36,0,0
1925,"20151219",36,36,0,1
1926,"20151219",36,36,1,1
1927,"20151205",36,18,0,0
1928,"20151205",36,19,0,0
1929,"20151205",36,5,1,1
1930,"20151205",36,5,0,1
1931,"20151205",36,40,0,1
1932,"20151205",36,11,1,1
1933,"20151205",36,42,1,1
1934,"20151205",36,35,0,1
1935,"20151205",36,8,1,1
1936,"20151205",36,9,1,1
1937,"20151205",36,36,1,1
1938,"20151205",36,36,0,1
1939,"20151121",36,5,0,1
1940,"20151121",36,5,1,1
1941,"20151121",36,35,0,1
1942,"20151121",36,17,1,1
1943,"20151121",36,26,0,0
1944,"20151121",36,8,0,1
1945,"20151121",36,8,1,1
1946,"20151121",36,9,1,1
1947,"20151121",36,9,0,1
1948,"20151121",36,36,1,1
1949,"20151121",36,36,0,1
1950,"20151107",36,5,1,1
1951,"20151107",36,5,0,1
1952,"20151107",36,6,1,1
1953,"20151107",36,7,1,1
1954,"20151107",36,56,0,0
1955,"20151107",36,11,0,1
1956,"20151107",36,48,0,0
1957,"20151107",36,35,1,1
1958,"20151107",36,32,1,1
1959,"20151107",36,33,1,1
1960,"20151107",36,17,1,1
1961,"20151107",36,17,0,1
1962,"20151107",36,49,0,0
1963,"20151107",36,8,1,1
1964,"20151107",36,9,1,1
1965,"20151107",36,36,0,0
1966,"20151107",36,36,1,1
1967,"20151107",36,36,0,1
1968,"20151024",36,18,0,0
1969,"20151024",36,19,0,0
1970,"20151024",36,3,1,1
1971,"20151024",36,4,1,1
1972,"20151024",36,5,0,1
1973,"20151024",36,5,1,1
1974,"20151024",36,6,1,1
1975,"20151024",36,7,1,1
1976,"20151024",36,59,1,1
1977,"20151024",36,15,0,0
1978,"20151024",36,16,0,0
1979,"20151024",36,17,0,0
1980,"20151024",36,8,1,1
1981,"20151024",36,9,1,1
1982,"20151024",36,36,0,1
1983,"20151024",36,36,1,1
1984,"20151024",36,37,1,1
1985,"20151010",36,50,1,1
1986,"20151010",36,5,0,0
1987,"20151010",36,5,0,1
1988,"20151010",36,44,0,0
1989,"20151010",36,48,0,0
1990,"20151010",36,45,0,0
1991,"20151010",36,49,0,0
1992,"20151010",36,36,0,1
1993,"20151010",36,58,0,1
1994,"20150926",36,18,0,0
1995,"20150926",36,19,0,0
1996,"20150926",36,21,0,0
1997,"20150926",36,6,0,0
1998,"20150926",36,7,0,0
1999,"20150926",36,44,0,0
2000,"20150926",36,48,0,0
2001,"20150926",36,32,0,0
2002,"20150926",36,32,1,1
2003,"20150926",36,33,0,0
2004,"20150926",36,33,1,1
2005,"20150926",36,45,0,0
2006,"20150926",36,49,0,0
2007,"20150926",36,8,0,1
2008,"20150926",36,8,0,0
2009,"20150926",36,9,0,0
2010,"20150926",36,9,0,1
2011,"20150926",36,36,1,1
2012,"20150926",36,36,0,1
2013,"20150926",36,58,0,1
2014,"20150912",36,18,0,0
2015,"20150912",36,19,0,0
2016,"20150912",36,15,0,0
2017,"20150912",36,16,0,0
2018,"20150912",36,35,0,0
2019,"20150912",36,8,1,1
2020,"20150912",36,8,0,1
2021,"20150912",36,9,0,1
2022,"20150912",36,9,1,1
2023,"20150912",36,36,1,1
2024,"20150912",36,36,0,1
2025,"20150829",36,57,1,1
2026,"20150829",36,18,0,0
2027,"20150829",36,19,0,0
2028,"20150829",36,21,0,0
2029,"20150829",36,5,1,1
2030,"20150829",36,5,0,1
2031,"20150829",36,6,0,0
2032,"20150829",36,7,0,0
2033,"20150829",36,11,1,1
2034,"20150829",36,34,1,1
2035,"20150829",36,17,0,0
2036,"20150829",36,36,1,1
2037,"20150829",36,36,0,0
2038,"20150829",36,36,0,1
2039,"20150815",36,1,1,1
2040,"20150815",36,61,1,1
2041,"20150815",36,2,1,1
2042,"20150815",36,18,0,0
2043,"20150815",36,19,0,0
2044,"20150815",36,50,1,1
2045,"20150815",36,6,0,1
2046,"20150815",36,7,0,1
2047,"20150815",36,34,1,1
2048,"20150815",36,48,0,0
2049,"20150815",36,17,0,0
2050,"20150815",36,49,0,0
2051,"20150815",36,26,0,0
2052,"20150815",36,8,0,1
2053,"20150815",36,8,1,1
2054,"20150815",36,9,0,1
2055,"20150815",36,9,1,1
2056,"20150815",36,36,1,1
2057,"20150815",36,36,0,1
2058,"20150815",36,10,0,1
2059,"20150801",36,18,0,0
2060,"20150801",36,19,0,0
2061,"20150801",36,3,1,1
2062,"20150801",36,4,1,1
2063,"20150801",36,5,0,1
2064,"20150801",36,5,1,1
2065,"20150801",36,38,1,1
2066,"20150801",36,39,1,1
2067,"20150801",36,6,1,1
2068,"20150801",36,6,0,0
2069,"20150801",36,7,1,1
2070,"20150801",36,7,0,0
2071,"20150801",36,56,0,0
2072,"20150801",36,31,1,1
2073,"20150801",36,42,0,1
2074,"20150801",36,48,0,0
2075,"20150801",36,49,0,0
2076,"20150801",36,8,0,1
2077,"20150801",36,9,0,1
2078,"20150801",36,36,0,1
2079,"20150801",36,36,1,1
2080,"20150801",36,36,0,0
2081,"20150718",36,18,0,0
2082,"20150718",36,19,0,0
2083,"20150718",36,5,1,1
2084,"20150718",36,5,0,1
2085,"20150718",36,5,0,0
2086,"20150718",36,6,0,0
2087,"20150718",36,7,0,0
2088,"20150718",36,56,0,0
2089,"20150718",36,11,0,1
2090,"20150718",36,11,1,1
2091,"20150718",36,44,0,0
2092,"20150718",36,48,0,0
2093,"20150718",36,17,0,0
2094,"20150718",36,45,0,0
2095,"20150718",36,49,0,0
2096,"20150718",36,8,0,0
2097,"20150718",36,8,0,1
2098,"20150718",36,8,1,1
2099,"20150718",36,9,0,1
2100,"20150718",36,9,0,0
2101,"20150718",36,9,1,1
2102,"20150718",36,36,1,1
2103,"20150718",36,36,0,1
2104,"20150704",36,18,0,0
2105,"20150704",36,19,0,0
2106,"20150704",36,3,1,1
2107,"20150704",36,4,1,1
2108,"20150704",36,5,0,1
2109,"20150704",36,5,0,0
2110,"20150704",36,5,1,1
2111,"20150704",36,26,0,0
2112,"20150704",36,24,1,1
2113,"20150704",36,25,1,1
2114,"20150704",36,8,0,1
2115,"20150704",36,8,0,0
2116,"20150704",36,9,0,1
2117,"20150704",36,9,0,0
2118,"20150704",36,36,0,1
2119,"20150620",36,18,0,0
2120,"20150620",36,19,0,0
2121,"20150620",36,5,0,0
2122,"20150620",36,6,1,1
2123,"20150620",36,6,0,1
2124,"20150620",36,7,0,1
2125,"20150620",36,7,1,1
2126,"20150620",36,43,1,1
2127,"20150620",36,40,0,0
2128,"20150620",36,11,1,1
2129,"20150620",36,26,0,0
2130,"20150620",36,8,0,1
2131,"20150620",36,9,0,1
2132,"20150620",36,36,1,1
2133,"20150620",36,36,0,1
2134,"20150606",36,18,0,0
2135,"20150606",36,19,0,0
2136,"20150606",36,5,1,1
2137,"20150606",36,5,0,1
2138,"20150606",36,6,0,0
2139,"20150606",36,6,0,1
2140,"20150606",36,7,0,0
2141,"20150606",36,7,0,1
2142,"20150606",36,56,1,1
2143,"20150606",36,16,1,1
2144,"20150606",36,32,1,1
2145,"20150606",36,33,1,1
2146,"20150606",36,8,0,1
2147,"20150606",36,8,1,1
2148,"20150606",36,9,0,1
2149,"20150606",36,9,1,1
2150,"20150606",36,36,1,1
2151,"20150606",36,36,0,1
2152,"20150523",36,20,1,1
2153,"20150523",36,6,1,1
2154,"20150523",36,7,1,1
2155,"20150523",36,11,0,0
2156,"20150523",36,11,1,1
2157,"20150523",36,34,1,1
2158,"20150523",36,44,0,0
2159,"20150523",36,35,1,1
2160,"20150523",36,17,0,1
2161,"20150523",36,45,0,0
2162,"20150523",36,8,0,1
2163,"20150523",36,9,0,1
2164,"20150523",36,36,0,0
2165,"20150523",36,36,1,1
2166,"20150523",36,37,1,1
2167,"20150509",36,1,1,1
2168,"20150509",36,2,1,1
2169,"20150509",36,18,0,0
2170,"20150509",36,19,0,0
2171,"20150509",36,38,1,1
2172,"20150509",36,38,0,1
2173,"20150509",36,39,1,1
2174,"20150509",36,39,0,1
2175,"20150509",36,6,0,0
2176,"20150509",36,7,0,0
2177,"20150509",36,11,1,1
2178,"20150509",36,34,1,1
2179,"20150509",36,8,1,1
2180,"20150509",36,8,0,1
2181,"20150509",36,9,1,1
2182,"20150509",36,9,0,1
2183,"20150509",36,36,1,1
2184,"20150509",36,36,0,1
2185,"20150425",36,1,1,1
2186,"20150425",36,2,1,1
2187,"20150425",36,18,0,0
2188,"20150425",36,19,0,0
2189,"20150425",36,5,1,1
2190,"20150425",36,5,0,1
2191,"20150425",36,32,1,1
2192,"20150425",36,33,1,1
2193,"20150425",36,8,1,1
2194,"20150425",36,9,1,1
2195,"20150425",36,36,0,1
2196,"20150425",36,36,1,1
2197,"20150425",36,37,0,1
2198,"20150411",36,18,0,0
2199,"20150411",36,19,0,0
2200,"20150411",36,5,1,1
2201,"20150411",36,5,0,1
2202,"20150411",36,38,0,1
2203,"20150411",36,39,0,1
2204,"20150411",36,6,1,1
2205,"20150411",36,7,1,1
2206,"20150411",36,56,0,0
2207,"20150411",36,46,0,1
2208,"20150411",36,8,0,1
2209,"20150411",36,9,0,1
2210,"20150411",36,36,0,1
2211,"20150411",36,36,1,1
2212,"20150411",36,37,0,1
2213,"20150328",36,18,0,0
2214,"20150328",36,19,0,0
2215,"20150328",36,20,1,1
2216,"20150328",36,5,1,1
2217,"20150328",36,6,0,0
2218,"20150328",36,7,0,0
2219,"20150328",36,28,1,1
2220,"20150328",36,16,0,0
2221,"20150328",36,34,0,1
2222,"20150328",36,17,0,1
2223,"20150328",36,17,1,1
2224,"20150328",36,8,0,1
2225,"20150328",36,8,1,1
2226,"20150328",36,9,1,1
2227,"20150328",36,9,0,1
2228,"20150328",36,36,0,1
2229,"20150328",36,36,1,1
2230,"20150314",36,18,0,0
2231,"20150314",36,19,0,0
2232,"20150314",36,5,1,1
2233,"20150314",36,5,0,1
2234,"20150314",36,6,1,1
2235,"20150314",36,7,1,1
2236,"20150314",36,28,1,1
2237,"20150314",36,11,1,1
2238,"20150314",36,17,0,0
2239,"20150314",36,26,0,0
2240,"20150314",36,46,0,0
2241,"20150314",36,8,0,1
2242,"20150314",36,8,1,1
2243,"20150314",36,9,1,1
2244,"20150314",36,9,0,1
2245,"20150314",36,36,1,1
2246,"20150314",36,36,0,1
2247,"20150228",36,20,1,1
2248,"20150228",36,5,1,1
2249,"20150228",36,17,0,1
2250,"20150228",36,17,1,1
2251,"20150228",36,26,1,1
2252,"20150228",36,8,0,1
2253,"20150228",36,8,1,1
2254,"20150228",36,9,0,1
2255,"20150228",36,9,1,1
2256,"20150228",36,36,1,1
2257,"20150228",36,36,0,1
2258,"20150228",36,10,0,0
2259,"20150214",36,18,0,0
2260,"20150214",36,19,0,0
2261,"20150214",36,20,1,1
2262,"20150214",36,5,0,1
2263,"20150214",36,56,0,0
2264,"20150214",36,8,0,1
2265,"20150214",36,8,1,1
2266,"20150214",36,9,0,1
2267,"20150214",36,9,1,1
2268,"20150214",36,36,0,1
2269,"20150214",36,36,0,0
2270,"20150214",36,36,1,1
2271,"20150131",36,27,0,1
2272,"20150131",36,18,0,0
2273,"20150131",36,18,1,1
2274,"20150131",36,19,1,1
2275,"20150131",36,19,0,0
2276,"20150131",36,20,1,1
2277,"20150131",36,5,1,1
2278,"20150131",36,38,1,1
2279,"20150131",36,39,1,1
2280,"20150131",36,36,0,1
2281,"20150131",36,36,1,1
2282,"20150117",36,1,0,0
2283,"20150117",36,2,0,0
2284,"20150117",36,18,0,0
2285,"20150117",36,19,0,0
2286,"20150117",36,20,1,1
2287,"20150117",36,5,0,1
2288,"20150117",36,5,1,1
2289,"20150117",36,6,1,1
2290,"20150117",36,6,0,1
2291,"20150117",36,7,1,1
2292,"20150117",36,7,0,1
2293,"20150117",36,32,1,1
2294,"20150117",36,33,1,1
2295,"20150117",36,8,1,1
2296,"20150117",36,8,0,1
2297,"20150117",36,9,1,1
2298,"20150117",36,9,0,1
2299,"20150117",36,36,1,1
2300,"20150117",36,36,0,1
2301,"20150103",36,18,0,0
2302,"20150103",36,19,0,0
2303,"20150103",36,5,0,1
2304,"20150103",36,5,1,1
2305,"20150103",36,28,1,1
2306,"20150103",36,11,1,1
2307,"20150103",36,42,0,1
2308,"20150103",36,17,1,1
2309,"20150103",36,36,1,1
2310,"20150103",36,36,0,1
2311,"20141220",36,18,0,0
2312,"20141220",36,19,0,0
2313,"20141220",36,20,0,0
2314,"20141220",36,6,0,0
2315,"20141220",36,7,0,0
2316,"20141220",36,56,0,0
2317,"20141220",36,11,1,1
2318,"20141220",36,34,0,0
2319,"20141220",36,17,0,0
2320,"20141220",36,8,0,1
2321,"20141220",36,9,0,1
2322,"20141220",36,36,1,1
2323,"20141220",36,36,0,1
2324,"20141206",36,18,0,0
2325,"20141206",36,19,0,0
2326,"20141206",36,20,1,1
2327,"20141206",36,6,1,1
2328,"20141206",36,7,1,1
2329,"20141206",36,22,1,1
2330,"20141206",36,23,1,1
2331,"20141206",36,17,0,0
2332,"20141206",36,17,1,1
2333,"20141206",36,8,0,1
2334,"20141206",36,8,1,1
2335,"20141206",36,9,1,1
2336,"20141206",36,9,0,1
2337,"20141206",36,36,1,1
2338,"20141206",36,36,0,1
2339,"20141122",36,53,1,1
2340,"20141122",36,54,1,1
2341,"20141122",36,5,0,1
2342,"20141122",36,6,1,1
2343,"20141122",36,7,1,1
2344,"20141122",36,11,1,1
2345,"20141122",36,11,0,1
2346,"20141122",36,8,0,1
2347,"20141122",36,8,1,1
2348,"20141122",36,9,0,1
2349,"20141122",36,9,1,1
2350,"20141122",36,36,0,1
2351,"20141122",36,36,1,1
2352,"20141108",36,18,0,0
2353,"20141108",36,19,0,0
2354,"20141108",36,20,0,0
2355,"20141108",36,5,0,0
2356,"20141108",36,6,1,1
2357,"20141108",36,7,1,1
2358,"20141108",36,51,0,1
2359,"20141108",36,11,0,0
2360,"20141108",36,15,0,0
2361,"20141108",36,16,0,0
2362,"20141108",36,26,0,0
2363,"20141108",36,8,0,1
2364,"20141108",36,9,0,1
2365,"20141108",36,36,1,1
2366,"20141108",36,36,0,1
2367,"20141025",36,18,0,0
2368,"20141025",36,19,0,0
2369,"20141025",36,20,0,1
2370,"20141025",36,6,1,1
2371,"20141025",36,7,1,1
2372,"20141025",36,11,0,1
2373,"20141025",36,41,1,1
2374,"20141025",36,32,1,1
2375,"20141025",36,33,1,1
2376,"20141025",36,26,0,0
2377,"20141025",36,8,0,0
2378,"20141025",36,8,1,1
2379,"20141025",36,9,0,0
2380,"20141025",36,9,1,1
2381,"20141025",36,36,1,1
2382,"20141025",36,36,0,1
2383,"20141025",36,10,1,1
2384,"20141011",36,27,0,1
2385,"20141011",36,20,1,1
2386,"20141011",36,5,1,1
2387,"20141011",36,38,0,1
2388,"20141011",36,39,0,1
2389,"20141011",36,6,0,0
2390,"20141011",36,6,0,1
2391,"20141011",36,7,0,1
2392,"20141011",36,7,0,0
2393,"20141011",36,40,0,0
2394,"20141011",36,17,0,1
2395,"20141011",36,26,0,0
2396,"20141011",36,8,0,1
2397,"20141011",36,8,1,1
2398,"20141011",36,9,1,1
2399,"20141011",36,9,0,1
2400,"20141011",36,36,1,1
2401,"20140927",36,5,0,1
2402,"20140927",36,5,1,1
2403,"20140927",36,6,0,0
2404,"20140927",36,7,0,0
2405,"20140927",36,28,1,1
2406,"20140927",36,34,0,1
2407,"20140927",36,35,1,1
2408,"20140927",36,17,0,1
2409,"20140927",36,17,1,1
2410,"20140927",36,8,1,1
2411,"20140927",36,9,1,1
2412,"20140927",36,36,1,1
2413,"20140927",36,36,0,1
2414,"20140927",36,36,0,0
2415,"20140927",36,37,1,1
2416,"20140913",36,18,0,0
2417,"20140913",36,19,0,0
2418,"20140913",36,3,1,1
2419,"20140913",36,4,1,1
2420,"20140913",36,5,1,1
2421,"20140913",36,5,0,1
2422,"20140913",36,6,1,1
2423,"20140913",36,7,1,1
2424,"20140913",36,40,0,1
2425,"20140913",36,35,0,0
2426,"20140913",36,8,1,1
2427,"20140913",36,9,1,1
2428,"20140913",36,36,0,1
2429,"20140913",36,36,1,1
2430,"20140830",36,18,0,0
2431,"20140830",36,19,0,0
2432,"20140830",36,5,1,1
2433,"20140830",36,5,0,1
2434,"20140830",36,6,0,0
2435,"20140830",36,7,0,0
2436,"20140830",36,28,1,1
2437,"20140830",36,44,0,0
2438,"20140830",36,45,0,0
2439,"20140830",36,36,0,1
2440,"20140830",36,36,1,1
2441,"20140816",36,18,0,0
2442,"20140816",36,19,0,0
2443,"20140816",36,21,0,0
2444,"20140816",36,5,1,1
2445,"20140816",36,5,0,0
2446,"20140816",36,5,0,1
2447,"20140816",36,6,0,0
2448,"20140816",36,7,0,0
2449,"20140816",36,28,0,1
2450,"20140816",36,11,0,0
2451,"20140816",36,44,0,0
2452,"20140816",36,44,1,1
2453,"20140816",36,45,0,0
2454,"20140816",36,45,1,1
2455,"20140816",36,8,0,1
2456,"20140816",36,9,0,1
2457,"20140816",36,36,0,1
2458,"20140816",36,36,1,1
2459,"20140802",36,18,0,0
2460,"20140802",36,19,0,0
2461,"20140802",36,5,1,1
2462,"20140802",36,5,0,1
2463,"20140802",36,6,0,0
2464,"20140802",36,7,0,0
2465,"20140802",36,28,0,1
2466,"20140802",36,42,1,1
2467,"20140802",36,34,0,1
2468,"20140802",36,44,0,0
2469,"20140802",36,48,0,0
2470,"20140802",36,45,0,0
2471,"20140802",36,49,0,0
2472,"20140802",36,8,0,1
2473,"20140802",36,8,0,0
2474,"20140802",36,8,1,1
2475,"20140802",36,9,0,1
2476,"20140802",36,9,0,0
2477,"20140802",36,9,1,1
2478,"20140802",36,36,1,1
2479,"20140802",36,36,0,1
2480,"20140802",36,52,0,0
2481,"20140802",36,12,1,1
2482,"20140719",36,18,0,0
2483,"20140719",36,19,0,0
2484,"20140719",36,21,0,0
2485,"20140719",36,5,0,1
2486,"20140719",36,38,0,1
2487,"20140719",36,39,0,1
2488,"20140719",36,6,0,0
2489,"20140719",36,6,0,1
2490,"20140719",36,7,0,1
2491,"20140719",36,7,0,0
2492,"20140719",36,11,1,1
2493,"20140719",36,31,0,0
2494,"20140719",36,15,0,1
2495,"20140719",36,15,0,0
2496,"20140719",36,16,0,1
2497,"20140719",36,16,0,0
2498,"20140719",36,44,0,1
2499,"20140719",36,17,0,0
2500,"20140719",36,45,0,1
2501,"20140719",36,8,0,0
2502,"20140719",36,9,0,0
2503,"20140719",36,36,0,0
2504,"20140719",36,36,0,1
2505,"20140705",36,27,0,0
2506,"20140705",36,18,0,0
2507,"20140705",36,19,0,0
2508,"20140705",36,21,0,0
2509,"20140705",36,5,1,1
2510,"20140705",36,38,1,1
2511,"20140705",36,39,1,1
2512,"20140705",36,6,1,1
2513,"20140705",36,7,1,1
2514,"20140705",36,51,1,1
2515,"20140705",36,44,0,0
2516,"20140705",36,48,0,0
2517,"20140705",36,32,0,1
2518,"20140705",36,33,0,1
2519,"20140705",36,45,0,0
2520,"20140705",36,49,0,0
2521,"20140705",36,8,0,1
2522,"20140705",36,8,0,0
2523,"20140705",36,8,1,1
2524,"20140705",36,9,0,1
2525,"20140705",36,9,0,0
2526,"20140705",36,9,1,1
2527,"20140705",36,36,1,1
2528,"20140705",36,36,0,1
2529,"20140705",36,37,1,1
2530,"20140621",36,27,0,1
2531,"20140621",36,27,1,1
2532,"20140621",36,18,0,0
2533,"20140621",36,19,0,0
2534,"20140621",36,5,0,1
2535,"20140621",36,6,1,1
2536,"20140621",36,7,1,1
2537,"20140621",36,11,1,1
2538,"20140621",36,36,0,1
2539,"20140621",36,36,0,0
2540,"20140621",36,36,1,1
2541,"20140621",36,58,1,1
2542,"20140607",36,21,0,0
2543,"20140607",36,5,0,1
2544,"20140607",36,6,1,1
2545,"20140607",36,6,0,0
2546,"20140607",36,6,0,1
2547,"20140607",36,7,0,1
2548,"20140607",36,7,1,1
2549,"20140607",36,7,0,0
2550,"20140607",36,11,1,1
2551,"20140607",36,35,0,0
2552,"20140607",36,26,0,0
2553,"20140607",36,46,0,1
2554,"20140607",36,8,1,1
2555,"20140607",36,9,1,1
2556,"20140607",36,36,0,1
2557,"20140607",36,36,0,0
2558,"20140607",36,36,1,1
2559,"20140524",36,18,0,0
2560,"20140524",36,19,0,0
2561,"20140524",36,20,0,1
2562,"20140524",36,21,0,0
2563,"20140524",36,5,0,0
2564,"20140524",36,6,0,0
2565,"20140524",36,7,0,0
2566,"20140524",36,40,1,1
2567,"20140524",36,11,1,1
2568,"20140524",36,11,0,1
2569,"20140524",36,15,0,0
2570,"20140524",36,16,0,0
2571,"20140524",36,34,1,1
2572,"20140524",36,8,0,1
2573,"20140524",36,9,0,1
2574,"20140524",36,36,0,0
2575,"20140524",36,36,0,1
2576,"20140524",36,36,1,1
2577,"20140510",36,18,0,0
2578,"20140510",36,19,0,0
2579,"20140510",36,20,1,1
2580,"20140510",36,5,0,1
2581,"20140510",36,5,1,1
2582,"20140510",36,6,0,0
2583,"20140510",36,6,1,1
2584,"20140510",36,7,1,1
2585,"20140510",36,7,0,0
2586,"20140510",36,11,1,1
2587,"20140510",36,42,0,0
2588,"20140510",36,35,1,1
2589,"20140510",36,17,1,1
2590,"20140510",36,8,0,1
2591,"20140510",36,8,0,0
2592,"20140510",36,8,1,1
2593,"20140510",36,9,0,1
2594,"20140510",36,9,1,1
2595,"20140510",36,9,0,0
2596,"20140510",36,36,0,1
2597,"20140510",36,36,1,1
2598,"20140426",36,18,0,0
2599,"20140426",36,19,0,0
2600,"20140426",36,5,1,1
2601,"20140426",36,5,0,1
2602,"20140426",36,38,0,0
2603,"20140426",36,39,0,0
2604,"20140426",36,6,1,1
2605,"20140426",36,6,0,0
2606,"20140426",36,7,1,1
2607,"20140426",36,7,0,0
2608,"20140426",36,56,0,0
2609,"20140426",36,41,1,1
2610,"20140426",36,32,1,1
2611,"20140426",36,33,1,1
2612,"20140426",36,26,0,0
2613,"20140426",36,8,1,1
2614,"20140426",36,9,1,1
2615,"20140426",36,36,0,1
2616,"20140412",36,3,0,1
2617,"20140412",36,4,0,1
2618,"20140412",36,5,1,1
2619,"20140412",36,6,0,0
2620,"20140412",36,7,0,0
2621,"20140412",36,40,0,0
2622,"20140412",36,26,0,0
2623,"20140412",36,36,0,1
2624,"20140412",36,36,1,1
2625,"20140412",36,37,1,1
2626,"20140412",36,37,0,0
2627,"20140329",36,18,0,0
2628,"20140329",36,18,1,1
2629,"20140329",36,19,0,0
2630,"20140329",36,19,1,1
2631,"20140329",36,20,0,0
2632,"20140329",36,5,0,1
2633,"20140329",36,5,1,1
2634,"20140329",36,6,1,1
2635,"20140329",36,7,1,1
2636,"20140329",36,15,0,0
2637,"20140329",36,16,0,0
2638,"20140329",36,32,1,1
2639,"20140329",36,33,1,1
2640,"20140329",36,8,1,1
2641,"20140329",36,9,1,1
2642,"20140329",36,36,1,1
2643,"20140329",36,36,0,1
2644,"20140315",36,18,0,0
2645,"20140315",36,19,0,0
2646,"20140315",36,20,1,1
2647,"20140315",36,5,0,0
2648,"20140315",36,5,1,1
2649,"20140315",36,5,0,1
2650,"20140315",36,6,1,1
2651,"20140315",36,7,1,1
2652,"20140315",36,28,0,0
2653,"20140315",36,56,0,0
2654,"20140315",36,40,1,1
2655,"20140315",36,11,1,1
2656,"20140315",36,34,0,1
2657,"20140315",36,17,1,1
2658,"20140315",36,24,0,0
2659,"20140315",36,25,0,0
2660,"20140315",36,8,0,1
2661,"20140315",36,9,0,1
2662,"20140315",36,36,1,1
2663,"20140315",36,36,0,0
2664,"20140315",36,36,0,1
2665,"20140301",36,1,0,0
